ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
1043978	0.0800	6	2019	G	Waverley	3480
1056441	0.2900	6	2019	G	Waverley	3480
1058924	0.0500	6	2019	G	Waverley	3480
1069871	0.5700	6	2019	G	Waverley	3480
1074962	0.1500	6	2019	G	Waverley	3480
1080253	0.0300	6	2019	G	Waverley	3480
1027451	0.1200	6	2019	G	Bridge Away	2228
1008536	0.0900	6	2019	G	SABA	5701
1008714	1.0600	6	2019	G	SABA	5701
1015893	0.2400	6	2019	G	SABA	5701
1027840	0.2900	6	2019	G	SABA	5701
1027867	0.4700	6	2019	G	SABA	5701
1027956	0.2300	6	2019	G	SABA	5701
1036637	0.0600	6	2019	G	SABA	5701
1037706	0.2100	6	2019	G	SABA	5701
1047086	0.2300	6	2019	G	SABA	5701
1049925	0.4600	6	2019	G	SABA	5701
1056999	0.4700	6	2019	G	SABA	5701
1053892	0.2900	6	2019	G	Nedlands	6785
1071270	0.2300	6	2019	G	Nedlands	6785
1086294	0.1100	6	2019	G	Nedlands	6785
1090488	0.2200	6	2019	G	Nedlands	6785
1043188	0.0800	6	2019	G	Illawarra	2105
1045512	0.2400	6	2019	G	Illawarra	2105
1045547	0.0600	6	2019	G	Illawarra	2105
1068938	0.2100	6	2019	G	Illawarra	2105
1069101	0.3200	6	2019	G	Illawarra	2105
1070754	0.1200	6	2019	G	Illawarra	2105
1084976	0.0300	6	2019	G	Illawarra	2105
1032844	0.1600	6	2019	R	Castle Hill	2032
1032836	0.1600	6	2019	R	Castle Hill	2032
1026984	0.5200	6	2019	R	Castle Hill	2032
1069608	0.2700	6	2019	G	Macarthur	2126
1049526	0.0900	7	2019	R	Central Coast	2025
1016601	0.4600	7	2019	G	Sunshine Coast	4680
1016611	0.3700	7	2019	G	Sunshine Coast	4680
1021941	0.0800	7	2019	G	Sunshine Coast	4680
1026291	1.9800	7	2019	G	Sunshine Coast	4680
1042701	0.4200	7	2019	G	Sunshine Coast	4680
1048716	0.4900	7	2019	G	Sunshine Coast	4680
1066900	0.2000	7	2019	G	Sunshine Coast	4680
1066919	0.8000	7	2019	G	Sunshine Coast	4680
1066927	0.1700	7	2019	G	Sunshine Coast	4680
1077430	0.0700	7	2019	G	Sunshine Coast	4680
1089498	0.2300	7	2019	G	Sunshine Coast	4680
1091816	0.0600	7	2019	G	Sunshine Coast	4680
1026984	0.6500	7	2019	G	Castle Hill	2032
1032836	0.0800	7	2019	G	Castle Hill	2032
1046209	0.2600	7	2019	G	Bairnsdale	3308
1006266	0.0400	7	2019	G	Redcliffe	4560
1006401	0.1300	7	2019	G	KLTC	3376
1011243	0.0900	7	2019	G	KLTC	3376
1017098	0.0900	7	2019	G	KLTC	3376
1025961	0.0900	7	2019	G	KLTC	3376
1050389	0.4600	7	2019	G	KLTC	3376
1074598	0.1800	7	2019	G	KLTC	3376
1074768	0.3100	7	2019	G	KLTC	3376
1074776	0.1800	7	2019	G	KLTC	3376
1082612	0.0900	7	2019	G	KLTC	3376
1045512	0.0900	7	2019	G	Illawarra	2105
1084976	0.0900	7	2019	G	Illawarra	2105
1021834	0.3100	6	2019	G	Nedlands	6785
1065361	0.3000	6	2019	G	Nedlands	6785
1069454	0.1600	6	2019	G	Nedlands	6785
1083244	0.2100	6	2019	G	Nedlands	6785
1083260	0.3000	6	2019	G	Nedlands	6785
1043161	0.0800	6	2019	G	Illawarra	2105
1044801	0.0800	6	2019	G	Illawarra	2105
